[2021/08/30 00:30:01] - Namespace(cuda='4', description='alexnet', prefix='', seed=6869, batch_size=160, epochs=160, lr_max=0.001, target=None, iteration=0, step_size=0.005, epsilon=1, kernel_size=13, image_size=224, dataset_root='/tmp2/dataset/Restricted_ImageNet_Hendrycks', ckpt_root='/tmp2/aislab/adv_ckpt', opt_level='O1')
[2021/08/30 00:30:01] - Epoch  Seconds    Train Loss  Train Acc    Test Loss  Test Acc
[2021/08/30 02:15:33] -   117     51.3       63.5773    87.1671     179.1137   69.9583
[2021/08/30 02:16:25] -   118     50.2       64.9207    86.8766     188.3509   69.8750
[2021/08/30 02:17:16] -   119     51.0       62.6260    87.4356     180.0150   70.5833
[2021/08/30 02:18:09] -   120     51.6       64.7230    86.9928     182.1606   69.2500
[2021/08/30 02:19:01] -   121     52.1       63.4951    87.3838     179.6255   69.5833
[2021/08/30 02:19:54] -   122     52.6       62.9678    87.5550     192.0377   69.2083
[2021/08/30 02:20:47] -   123     51.1       63.0775    87.4921     183.2789   70.1667
[2021/08/30 02:21:38] -   124     51.9       62.9684    87.6476     183.5178   70.0000
[2021/08/30 02:22:29] -   125     50.6       63.2430    87.4639     189.5690   70.2917
[2021/08/30 02:23:21] -   126     51.9       62.6526    87.8329     185.6725   69.6250
[2021/08/30 02:24:15] -   127     52.2       64.9567    87.2990     181.9013   70.9167
[2021/08/30 02:25:07] -   128     52.2       63.4878    87.5722     186.5197   69.9167
[2021/08/30 02:25:58] -   129     51.6       61.6066    87.8580     176.2595   69.9167
[2021/08/30 02:26:51] -   130     52.2       64.3414    87.4670     187.5969   69.8750
[2021/08/30 02:27:41] -   131     50.9       60.2445    88.0669     185.8655   69.7500
[2021/08/30 02:28:35] -   132     52.4       61.4930    87.9648     179.8302   69.8750
[2021/08/30 02:29:27] -   133     51.4       58.1005    88.5898     186.8277   69.0833
[2021/08/30 02:30:20] -   134     51.3       59.1903    88.4862     178.3358   69.9583
[2021/08/30 02:31:11] -   135     51.3       60.9059    88.2475     183.5260   69.5833
[2021/08/30 02:32:02] -   136     51.0       57.7499    88.8065     191.0510   69.2083
[2021/08/30 02:32:55] -   137     51.5       61.4594    88.1344     180.8462   70.4167
[2021/08/30 02:33:46] -   138     51.1       58.2545    88.6526     181.5512   70.5833
[2021/08/30 02:34:38] -   139     51.2       60.8241    88.3103     187.6324   69.7917
[2021/08/30 02:35:28] -   140     50.4       65.3907    87.4356     181.2066   69.9167
[2021/08/30 02:36:19] -   141     50.8       58.8833    88.7469     187.5186   70.1250
[2021/08/30 02:37:10] -   142     50.9       55.8674    89.2855     191.2520   71.7917
[2021/08/30 02:38:03] -   143     50.9       55.8644    89.2337     180.9824   70.5417
[2021/08/30 02:38:54] -   144     51.5       57.0468    89.0688     188.2265   70.6667
[2021/08/30 02:39:45] -   145     51.1       57.1306    89.0609     187.6256   69.4167
[2021/08/30 02:40:36] -   146     51.1       58.0035    88.9322     197.6573   70.5833
[2021/08/30 02:41:27] -   147     51.1       57.7264    88.9856     198.1599   69.2083
[2021/08/30 02:42:18] -   148     50.7       57.9497    89.0138     189.0946   68.5417
[2021/08/30 02:43:09] -   149     50.9       55.7158    89.4143     193.2793   69.2917
[2021/08/30 02:44:02] -   150     51.0       55.4952    89.5195     181.3527   70.3333
[2021/08/30 02:44:55] -   151     51.4       57.3856    89.1740     191.3123   69.2083
[2021/08/30 02:45:46] -   152     51.3       58.0979    89.0468     180.2959   69.4583
[2021/08/30 02:46:37] -   153     50.3       59.0383    88.6778     187.9710   70.1250
[2021/08/30 02:47:27] -   154     50.9       57.8238    89.0845     177.0370   70.6250
[2021/08/30 02:48:18] -   155     50.3       55.8567    89.4818     192.2869   69.8333
[2021/08/30 02:49:08] -   156     50.7       54.6343    89.6765     187.7619   70.7917
[2021/08/30 02:50:03] -   157     52.8       56.6914    89.4865     189.8116   69.5417
[2021/08/30 02:50:54] -   158     50.9       56.1636    89.2478     182.1236   70.8750
[2021/08/30 02:51:45] -   159     51.4       56.1906    89.3138     190.6105   70.1667
[2021/08/30 02:51:45] - Total train time: 141.7262 minutes
