[2021/08/23 07:53:02] - Namespace(cuda='0', description='resnet50_adv', prefix='', seed=6869, batch_size=160, epochs=160, lr_max=0.001, target=None, iteration=20, step_size=0.005, epsilon=1, kernel_size=13, image_size=224, dataset_root='/tmp2/dataset/Restricted_ImageNet_A', ckpt_root='/tmp2/aislab/adv_ckpt', opt_level='O1')
[2021/08/23 07:53:02] - Epoch  Seconds    Train Loss  Train Acc    Test Loss  Test Acc
[2021/08/29 09:28:13] -   149   3495.4       61.3645    85.4931      85.4920   86.4583
[2021/08/29 10:26:26] -   150   3493.1       61.4770    85.3502      81.8081   86.6250
[2021/08/29 11:24:39] -   151   3492.2       59.1000    85.8998      80.1761   86.6667
[2021/08/29 12:22:52] -   152   3493.1       59.6653    85.8197      86.0674   85.5417
[2021/08/29 13:21:05] -   153   3493.6       59.3862    85.9218      81.2920   86.5833
[2021/08/29 14:19:19] -   154   3493.8       59.4605    85.9045      78.8487   86.8750
[2021/08/29 15:17:33] -   155   3494.2       59.2672    85.8810      81.0904   86.4167
[2021/08/29 16:15:49] -   156   3495.4       57.8514    86.3003      81.1052   86.6250
[2021/08/29 17:14:06] -   157   3496.5       58.2222    86.0898      90.2396   85.8750
[2021/08/29 18:12:23] -   158   3497.1       57.5219    86.3898      75.4719   87.1250
[2021/08/29 19:10:40] -   159   3496.8       57.6565    86.3741      77.5987   86.5833
[2021/08/29 19:10:40] - Total train time: 9317.6257 minutes
